ID,Date Collected,locale,plant family,plant species,plant common name,order,family,sub family,lep species,lep name
24339.0,8-Sep-06,huertos,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
24412.0,13-Oct-06,huertos,piperaceae,piper auritum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
24451.0,7-Dec-06,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
24503.0,19-Dec-06,str 500,piperaceae,piper glabrescens,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
24563.0,20-Dec-06,sas 50,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25276.0,15-Jan-07,str,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25362.0,25-Jan-07,huertos,piperaceae,piper auritum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25433.0,7-Feb-07,plot 94,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25450.0,7-Feb-07,succ plot,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25458.0,9-Feb-07,huertos,piperaceae,piper hispidum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25459.0,9-Feb-07,huertos,piperaceae,piper hispidum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25475.0,12-Feb-07,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25513.0,19-Feb-07,ces 150,piperaceae,piper imperiale,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25542.0,14-Mar-07,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25543.0,14-Mar-07,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25546.0,14-Mar-07,huertos,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25548.0,14-Mar-07,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25569.0,20-Mar-07,cc 350,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
25800.0,19-Jun-07,succ plot 4,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
26918.0,2-Jul-07,cen 10,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27108.0,7-Sep-07,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27143.0,11-Sep-07,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27230.0,20-Sep-07,puente sura,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27537.0,7-Dec-07,glacha,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27538.0,7-Dec-07,glacha,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27539.0,7-Dec-07,glacha,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27540.0,7-Dec-07,glacha,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27629.0,22-Dec-07,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
27994.0,31-Dec-07,tirimbina cacaotal,piperaceae,piper imperiale,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28076.0,4-Jan-08,soccer field,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28120.0,7-Feb-08,ces 100,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28124.0,8-Feb-08,str 1350,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28164.0,15-Feb-08,huertos,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28184.0,20-Feb-08,succ plot,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28185.0,20-Feb-08,succ plot,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28517.0,3-Jun-08,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28710.0,4-Jul-08,tirimbina forest,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
28764.0,6-Jul-08,la selva,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29319.0,8-Jul-08,str 125,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29351.0,8-Jul-08,str 450,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29406.0,5-Sep-08,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29629.0,16-Oct-08,huertos,piperaceae,piper auritum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29630.0,16-Oct-08,sor 900,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29911.0,22-Dec-08,huertos,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29997.0,6-Jan-09,huertos,piperaceae,piper umbricola,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
29998.0,6-Jan-09,huertos,piperaceae,piper umbricola,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30029.0,19-Jan-09,huertos,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30076.0,3-Feb-09,str 1200-1500,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30216.0,25-Mar-09,str 1300,piperaceae,piper xanthostachyum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30248.0,1-Apr-09,huertos,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30270.0,3-Apr-09,sor 850,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30318.0,14-Apr-09,succ plot,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30533.0,19-Jun-09,soc 1000,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
30625.0,4-Sep-09,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31068.0,2-Jan-10,lab clearing,piperaceae,piper auritum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31153.0,3-Jan-10,sch 300,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31185.0,4-Jan-10,visitor centre,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31187.0,4-Jan-10,visitor centre,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31203.0,5-Jan-10,sua 400,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31331.0,2-Jun-10,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31811.0,31-Dec-10,hunter trail,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31813.0,31-Dec-10,hunter trail,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31824.0,30-Dec-10,soccer field,piperaceae,,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31893.0,4-Jan-11,ces,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31912.0,4-Jan-11,succ plot,piperaceae,piper sp,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
31996.0,5-Jan-11,str 500,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,pyriginae,quadrus cerialis,
32127.0,24-Mar-12,,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
32128.0,24-Mar-12,,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
32129.0,24-Mar-12,,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
32798.0,29-Dec-12,tirimbina trail,piperaceae,piper cenocladum,,lepidoptera,hesperiidae,,quadrus cerialis,plastic blue skipper
32903.0,2-Jan-13,str 600,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
32946.0,2-Jan-13,str 600,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
32947.0,2-Jan-13,str 600,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
32960.0,4-Jan-13,sj 50,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
32972.0,4-Jan-13,sro 550,piperaceae,piper biseriatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34001.0,29-Dec-14,str 600,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34006.0,29-Dec-14,str 700,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34011.0,29-Dec-14,str 550,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34024.0,30-Dec-14,str 1200,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34058.0,31-Dec-14,str 250,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34059.0,31-Dec-14,parcela exp 17,piperaceae,piper cenocladum,,lepidoptera,hesperiidae,,quadrus cerialis,
34064.0,2-Jan-15,arboleda,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34065.0,2-Jan-15,arboleda,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34066.0,2-Jan-15,arboleda,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34077.0,30-Dec-14,str 200,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34079.0,3-Jan-15,str,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34080.0,3-Jan-15,str,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34081.0,3-Jan-15,str,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34082.0,3-Jan-15,str,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34085.0,27-Mar-15,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34086.0,27-Mar-15,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34087.0,6-Apr-15,arboleda,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34088.0,6-Apr-15,puente salto,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34089.0,8-Apr-15,la flaminia,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34090.0,9-Apr-15,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34091.0,9-Apr-15,la flaminia,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34092.0,9-Apr-15,la flaminia,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34093.0,10-Apr-15,sho 500,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34094.0,10-Apr-15,la flaminia,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34095.0,10-Apr-15,la flaminia,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34096.0,13-Apr-15,ces 350,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34097.0,15-Apr-15,str 1400,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34098.0,17-Apr-15,str 300,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34099.0,17-Apr-15,str 1200,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34115.0,21-Apr-15,sura 250,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34116.0,21-Apr-15,str 350,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34117.0,21-Apr-15,sho 550,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34118.0,21-Apr-15,sho 700,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34119.0,21-Apr-15,sho 750,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34120.0,21-Apr-15,puente salto,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34121.0,21-Apr-15,puente salto,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34130.0,23-Apr-15,arboleda,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34131.0,23-Apr-15,parcela 2 planta 1,piperaceae,piper arboreum,,lepidoptera,hesperiidae,,quadrus cerialis,
34132.0,23-Apr-15,parcela 30 planta 3,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34133.0,23-Apr-15,parcela 7 planta 1,piperaceae,piper imperiale,,lepidoptera,hesperiidae,,quadrus cerialis,
34134.0,23-Apr-15,sho 350,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34135.0,24-Apr-15,str 650,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34141.0,27-Apr-15,suampo 150,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34142.0,27-Apr-15,ces 150,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34143.0,27-Apr-15,parcela 30 planta 3,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34144.0,28-Apr-15,cen 600,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34145.0,28-Apr-15,cen 600,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34146.0,28-Apr-15,ces 150,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34147.0,28-Apr-15,parcela 7 planta 5,piperaceae,piper imperiale,,lepidoptera,hesperiidae,,quadrus cerialis,
34148.0,28-Apr-15,sor 650,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34168.0,7-May-15,str 1350,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34169.0,11-May-15,sor 100,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34172.0,17-May-15,ccl 100,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34173.0,17-May-15,ccc 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34174.0,21-May-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34175.0,21-May-15,sos 350,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34176.0,27-May-15,sho 300,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34177.0,27-May-15,sho 550,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34248.0,5-Jun-15,ces 100,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34249.0,5-Jun-15,sor 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34250.0,5-Jun-15,sor 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34252.0,9-Jun-15,ces 150,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34253.0,9-Jun-15,ces 250,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34254.0,9-Jun-15,cen 250,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34255.0,9-Jun-15,succ plot,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34256.0,11-Jun-15,str 600,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34257.0,12-Jun-15,sur 300,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34258.0,12-Jun-15,sor 500,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34259.0,16-Jun-15,sho 600,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34260.0,16-Jun-15,sho 600,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34261.0,16-Jun-15,sho 500,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34262.0,16-Jun-15,lab clearing,piperaceae,piper umbricola,,lepidoptera,hesperiidae,,quadrus cerialis,
34263.0,16-Jun-15,lab clearing,piperaceae,piper umbricola,,lepidoptera,hesperiidae,,quadrus cerialis,
34264.0,16-Jun-15,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34265.0,16-Jun-15,huertos,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34266.0,16-Jun-15,sedr 200,piperaceae,piper xanthostachyum,,lepidoptera,hesperiidae,,quadrus cerialis,
34268.0,18-Jun-15,sura 900,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34269.0,18-Jun-15,loc 50,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34270.0,18-Jun-15,loc 50,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34271.0,18-Jun-15,loc 50,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34272.0,18-Jun-15,sura 1000,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34273.0,18-Jun-15,sura 1000,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34274.0,18-Jun-15,str 1200,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34275.0,19-Jun-15,piper garden,piperaceae,piper umbricola,,lepidoptera,hesperiidae,,quadrus cerialis,
34276.0,19-Jun-15,piper garden,piperaceae,piper umbricola,,lepidoptera,hesperiidae,,quadrus cerialis,
34277.0,19-Jun-15,piper garden,piperaceae,piper umbricola,,lepidoptera,hesperiidae,,quadrus cerialis,
34278.0,20-Jun-15,str 1600,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34279.0,24-Jun-15,sur 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34280.0,24-Jun-15,sur 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34281.0,24-Jun-15,sur 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34282.0,24-Jun-15,sur 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34283.0,24-Jun-15,ccc 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34284.0,24-Jun-15,plot 1012,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34285.0,25-Jun-15,sura 700,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34286.0,25-Jun-15,sj 750,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34287.0,25-Jun-15,sj 650,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34288.0,24-Jun-15,ccc 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34292.0,30-Jun-15,arboleda,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34293.0,30-Jun-15,arboleda,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34294.0,30-Jun-15,sura 700,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34296.0,1-Jul-15,bosque,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34297.0,1-Jul-15,plot 15 plant 11,piperaceae,piper imperiale,,lepidoptera,hesperiidae,,quadrus cerialis,
34299.0,2-Jul-15,str 150,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34300.0,2-Jul-15,str 150,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34301.0,3-Jul-15,plot 1021 plant 31,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34302.0,3-Jul-15,plot 4 plant 2,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34303.0,4-Jul-15,sor 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34304.0,4-Jul-15,sor 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34305.0,6-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34306.0,6-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34307.0,6-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34308.0,6-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34309.0,6-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34310.0,6-Jul-15,sho 500,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34311.0,8-Jul-15,sat 450,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34312.0,8-Jul-15,str 1350,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34313.0,8-Jul-15,str 910,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
34314.0,9-Jul-15,str 2900,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34315.0,9-Jul-15,cen 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34316.0,9-Jul-15,cen 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34317.0,9-Jul-15,cen 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34318.0,9-Jul-15,cen 200,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34319.0,10-Jul-15,lep 2150,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34320.0,10-Jul-15,lep 2150,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34321.0,10-Jul-15,ls 4550,piperaceae,piper generalense,,lepidoptera,hesperiidae,,quadrus cerialis,
34322.0,12-Jul-15,sor 100,piperaceae,piper colonense,,lepidoptera,hesperiidae,,quadrus cerialis,
34323.0,12-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34324.0,12-Jul-15,sor 100,piperaceae,piper multiplinervium,,lepidoptera,hesperiidae,,quadrus cerialis,
34325.0,12-Jul-15,am,piperaceae,piper reticulatum,,lepidoptera,hesperiidae,,quadrus cerialis,
